date,transaction_id,stockcode,product,customer_id,price,quantity,category,brand,size,flavor,promo_flag,cost
2024-10-06,TXN000663,SKU036,Dairy 05,CUST0066,10.18,2,Dairy,B1,M,F1,False,6.11
2024-10-06,TXN000663,SKU006,Personal Care 01,CUST0066,6.63,3,Personal Care,B1,S,F3,False,3.98
2024-10-06,TXN000731,SKU008,Coffee 02,CUST0075,13.87,1,Coffee,B3,M,F1,False,8.32
2024-10-06,TXN000731,SKU012,Dairy 02,CUST0075,2.47,3,Dairy,B1,S,F1,False,1.48
2024-10-06,TXN000731,SKU001,Snacks 01,CUST0075,8.26,2,Snacks,B2,L,F2,False,4.96
2024-10-06,TXN000747,SKU010,Beverages 02,CUST0076,4.77,2,Beverages,B2,M,F3,False,2.86
2024-10-06,TXN000747,SKU025,Snacks 04,CUST0076,6.63,2,Snacks,B2,M,F2,False,3.98
2024-10-06,TXN000747,SKU019,Bakery 03,CUST0076,6.44,3,Bakery,B2,L,F4,False,3.86
2024-10-06,TXN001003,SKU001,Snacks 01,CUST0102,8.26,2,Snacks,B2,L,F2,False,4.96
2024-10-06,TXN001003,SKU057,Snacks 08,CUST0102,8.52,2,Snacks,B1,M,F2,False,5.11
2024-10-06,TXN001003,SKU041,Snacks 06,CUST0102,6.25,3,Snacks,B3,L,F2,False,3.75
2024-10-06,TXN001003,SKU000,Coffee 01,CUST0102,5.1,1,Coffee,B1,M,F1,False,3.06
2024-10-06,TXN001003,SKU011,Bakery 02,CUST0102,10.55,2,Bakery,B3,S,F4,False,6.33
2024-10-06,TXN001003,SKU004,Dairy 01,CUST0102,3.85,1,Dairy,B2,M,F1,False,2.31
2024-10-06,TXN001063,SKU002,Beverages 01,CUST0108,5.73,1,Beverages,B3,M,F3,False,3.44
2024-10-06,TXN001063,SKU005,Household 01,CUST0108,5.37,3,Household,B3,L,F2,False,3.22
2024-10-06,TXN001063,SKU052,Dairy 07,CUST0108,9.84,2,Dairy,B2,S,F1,False,5.9
2024-10-07,TXN000007,SKU010,Beverages 02,CUST0000,4.77,2,Beverages,B2,M,F3,False,2.86
2024-10-07,TXN000007,SKU025,Snacks 04,CUST0000,6.63,1,Snacks,B2,M,F2,False,3.98
2024-10-07,TXN000007,SKU001,Snacks 01,CUST0000,8.26,2,Snacks,B2,L,F2,False,4.96
2024-10-07,TXN000047,SKU024,Coffee 04,CUST0003,6.91,1,Coffee,B1,S,F1,False,4.15
2024-10-07,TXN000047,SKU019,Bakery 03,CUST0003,6.44,2,Bakery,B2,L,F4,False,3.86
2024-10-07,TXN000047,SKU028,Dairy 04,CUST0003,5.79,2,Dairy,B2,M,F1,False,3.47
2024-10-07,TXN000047,SKU059,Bakery 08,CUST0003,12.61,1,Bakery,B3,M,F4,False,7.57
2024-10-07,TXN000047,SKU012,Dairy 02,CUST0003,2.47,3,Dairy,B1,S,F1,False,1.48
2024-10-07,TXN000221,SKU009,Snacks 02,CUST0021,3.57,2,Snacks,B1,M,F2,False,2.14
2024-10-07,TXN000221,SKU042,Beverages 06,CUST0021,4.5,1,Beverages,B1,M,F3,False,2.7
2024-10-07,TXN000221,SKU005,Household 01,CUST0021,5.37,1,Household,B3,L,F2,False,3.22
2024-10-07,TXN000221,SKU006,Personal Care 01,CUST0021,6.63,2,Personal Care,B1,S,F3,False,3.98
2024-10-07,TXN000221,SKU008,Coffee 02,CUST0021,13.87,2,Coffee,B3,M,F1,False,8.32
2024-10-07,TXN000221,SKU017,Snacks 03,CUST0021,6.17,3,Snacks,B3,M,F2,False,3.7
2024-10-07,TXN000227,SKU000,Coffee 01,CUST0022,5.1,1,Coffee,B1,M,F1,False,3.06
2024-10-07,TXN000227,SKU001,Snacks 01,CUST0022,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-07,TXN000227,SKU011,Bakery 02,CUST0022,10.55,2,Bakery,B3,S,F4,False,6.33
2024-10-07,TXN000227,SKU008,Coffee 02,CUST0022,13.87,2,Coffee,B3,M,F1,False,8.32
2024-10-07,TXN000227,SKU029,Household 04,CUST0022,14.03,1,Household,B3,M,F2,False,8.42
2024-10-07,TXN000291,SKU005,Household 01,CUST0030,5.37,3,Household,B3,L,F2,False,3.22
2024-10-07,TXN000291,SKU013,Household 02,CUST0030,5.73,3,Household,B2,M,F2,False,3.44
2024-10-07,TXN000291,SKU043,Bakery 06,CUST0030,8.09,1,Bakery,B2,L,F4,False,4.85
2024-10-07,TXN000291,SKU000,Coffee 01,CUST0030,5.1,1,Coffee,B1,M,F1,False,3.06
2024-10-07,TXN000291,SKU019,Bakery 03,CUST0030,6.44,1,Bakery,B2,L,F4,False,3.86
2024-10-07,TXN000291,SKU037,Household 05,CUST0030,3.63,3,Household,B2,S,F2,False,2.18
2024-10-07,TXN000342,SKU001,Snacks 01,CUST0034,8.26,3,Snacks,B2,L,F2,False,4.96
2024-10-07,TXN000342,SKU000,Coffee 01,CUST0034,5.1,2,Coffee,B1,M,F1,False,3.06
2024-10-07,TXN000342,SKU019,Bakery 03,CUST0034,6.44,2,Bakery,B2,L,F4,False,3.86
2024-10-07,TXN000355,SKU022,Personal Care 03,CUST0035,6.25,3,Personal Care,B2,M,F3,False,3.75
2024-10-07,TXN000355,SKU052,Dairy 07,CUST0035,9.84,2,Dairy,B2,S,F1,False,5.9
2024-10-07,TXN000355,SKU000,Coffee 01,CUST0035,5.1,1,Coffee,B1,M,F1,False,3.06
2024-10-07,TXN000598,SKU010,Beverages 02,CUST0060,4.77,2,Beverages,B2,M,F3,False,2.86
2024-10-07,TXN000598,SKU026,Beverages 04,CUST0060,4.0,3,Beverages,B3,M,F3,False,2.4
2024-10-07,TXN001052,SKU008,Coffee 02,CUST0108,13.87,2,Coffee,B3,M,F1,False,8.32
2024-10-07,TXN001052,SKU012,Dairy 02,CUST0108,2.47,1,Dairy,B1,S,F1,False,1.48
2024-10-07,TXN001052,SKU002,Beverages 01,CUST0108,5.73,2,Beverages,B3,M,F3,False,3.44
2024-10-07,TXN001052,SKU001,Snacks 01,CUST0108,8.26,3,Snacks,B2,L,F2,False,4.96
2024-10-07,TXN001052,SKU017,Snacks 03,CUST0108,6.17,2,Snacks,B3,M,F2,False,3.7
2024-10-08,TXN000166,SKU018,Beverages 03,CUST0015,6.03,3,Beverages,B1,M,F3,False,3.62
2024-10-08,TXN000166,SKU033,Snacks 05,CUST0015,6.13,3,Snacks,B1,S,F2,False,3.68
2024-10-08,TXN000166,SKU041,Snacks 06,CUST0015,6.25,3,Snacks,B3,L,F2,False,3.75
2024-10-08,TXN000166,SKU011,Bakery 02,CUST0015,10.55,2,Bakery,B3,S,F4,False,6.33
2024-10-08,TXN000231,SKU020,Dairy 03,CUST0022,17.08,2,Dairy,B3,S,F1,False,10.25
2024-10-08,TXN000231,SKU024,Coffee 04,CUST0022,6.91,3,Coffee,B1,S,F1,False,4.15
2024-10-08,TXN000231,SKU015,Pet 02,CUST0022,14.75,2,Pet,B1,M,F4,False,8.85
2024-10-08,TXN000231,SKU000,Coffee 01,CUST0022,5.1,2,Coffee,B1,M,F1,False,3.06
2024-10-08,TXN000472,SKU018,Beverages 03,CUST0046,6.03,2,Beverages,B1,M,F3,False,3.62
2024-10-08,TXN000472,SKU033,Snacks 05,CUST0046,6.13,2,Snacks,B1,S,F2,False,3.68
2024-10-08,TXN000472,SKU041,Snacks 06,CUST0046,6.25,1,Snacks,B3,L,F2,False,3.75
2024-10-08,TXN000472,SKU000,Coffee 01,CUST0046,5.1,2,Coffee,B1,M,F1,False,3.06
2024-10-08,TXN000472,SKU005,Household 01,CUST0046,5.37,2,Household,B3,L,F2,False,3.22
2024-10-08,TXN000472,SKU011,Bakery 02,CUST0046,10.55,1,Bakery,B3,S,F4,False,6.33
2024-10-08,TXN000508,SKU018,Beverages 03,CUST0051,6.03,1,Beverages,B1,M,F3,False,3.62
2024-10-08,TXN000508,SKU033,Snacks 05,CUST0051,6.13,1,Snacks,B1,S,F2,False,3.68
2024-10-08,TXN000508,SKU041,Snacks 06,CUST0051,6.25,1,Snacks,B3,L,F2,False,3.75
2024-10-08,TXN000508,SKU058,Beverages 08,CUST0051,4.61,1,Beverages,B2,L,F3,False,2.77
2024-10-08,TXN000508,SKU009,Snacks 02,CUST0051,3.57,3,Snacks,B1,M,F2,False,2.14
2024-10-08,TXN000508,SKU000,Coffee 01,CUST0051,5.1,2,Coffee,B1,M,F1,False,3.06
2024-10-08,TXN000632,SKU008,Coffee 02,CUST0063,13.87,1,Coffee,B3,M,F1,False,8.32
2024-10-08,TXN000632,SKU012,Dairy 02,CUST0063,2.47,3,Dairy,B1,S,F1,False,1.48
2024-10-08,TXN000632,SKU001,Snacks 01,CUST0063,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-08,TXN000632,SKU021,Household 03,CUST0063,5.84,2,Household,B1,S,F2,False,3.5
2024-10-08,TXN000632,SKU000,Coffee 01,CUST0063,5.1,2,Coffee,B1,M,F1,False,3.06
2024-10-08,TXN000632,SKU004,Dairy 01,CUST0063,3.85,2,Dairy,B2,M,F1,False,2.31
2024-10-08,TXN000698,SKU001,Snacks 01,CUST0070,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-08,TXN000698,SKU020,Dairy 03,CUST0070,17.08,1,Dairy,B3,S,F1,False,10.25
2024-10-08,TXN000762,SKU000,Coffee 01,CUST0078,5.1,3,Coffee,B1,M,F1,False,3.06
2024-10-08,TXN000762,SKU005,Household 01,CUST0078,5.37,1,Household,B3,L,F2,False,3.22
2024-10-08,TXN001045,SKU003,Bakery 01,CUST0106,7.92,1,Bakery,B1,S,F4,False,4.75
2024-10-08,TXN001045,SKU043,Bakery 06,CUST0106,8.09,3,Bakery,B2,L,F4,False,4.85
2024-10-09,TXN000060,SKU035,Bakery 05,CUST0004,7.37,1,Bakery,B3,S,F4,False,4.42
2024-10-09,TXN000060,SKU041,Snacks 06,CUST0004,6.25,1,Snacks,B3,L,F2,False,3.75
2024-10-09,TXN000060,SKU005,Household 01,CUST0004,5.37,2,Household,B3,L,F2,False,3.22
2024-10-09,TXN000060,SKU023,Pet 03,CUST0004,8.97,3,Pet,B3,S,F4,False,5.38
2024-10-09,TXN000206,SKU040,Coffee 06,CUST0021,2.41,1,Coffee,B2,S,F1,False,1.45
2024-10-09,TXN000206,SKU055,Pet 07,CUST0021,7.53,1,Pet,B2,S,F4,False,4.52
2024-10-09,TXN000206,SKU002,Beverages 01,CUST0021,5.73,2,Beverages,B3,M,F3,False,3.44
2024-10-09,TXN000206,SKU010,Beverages 02,CUST0021,4.77,2,Beverages,B2,M,F3,False,2.86
2024-10-09,TXN000206,SKU004,Dairy 01,CUST0021,3.85,2,Dairy,B2,M,F1,False,2.31
2024-10-09,TXN000206,SKU056,Coffee 08,CUST0021,4.14,3,Coffee,B3,L,F1,False,2.48
2024-10-09,TXN000276,SKU032,Coffee 05,CUST0027,10.67,2,Coffee,B3,S,F1,False,6.4
2024-10-09,TXN000276,SKU010,Beverages 02,CUST0027,4.77,3,Beverages,B2,M,F3,False,2.86
2024-10-09,TXN000276,SKU009,Snacks 02,CUST0027,3.57,2,Snacks,B1,M,F2,False,2.14
2024-10-09,TXN000276,SKU018,Beverages 03,CUST0027,6.03,3,Beverages,B1,M,F3,False,3.62
2024-10-09,TXN000297,SKU031,Pet 04,CUST0030,7.29,2,Pet,B2,S,F4,False,4.37
2024-10-09,TXN000297,SKU016,Coffee 03,CUST0030,10.8,1,Coffee,B2,L,F1,False,6.48
2024-10-09,TXN000297,SKU005,Household 01,CUST0030,5.37,2,Household,B3,L,F2,False,3.22
2024-10-09,TXN000306,SKU026,Beverages 04,CUST0030,4.0,3,Beverages,B3,M,F3,False,2.4
2024-10-09,TXN000306,SKU010,Beverages 02,CUST0030,4.77,3,Beverages,B2,M,F3,False,2.86
2024-10-09,TXN000306,SKU009,Snacks 02,CUST0030,3.57,2,Snacks,B1,M,F2,False,2.14
2024-10-09,TXN000306,SKU013,Household 02,CUST0030,5.73,1,Household,B2,M,F2,False,3.44
2024-10-09,TXN000306,SKU000,Coffee 01,CUST0030,5.1,3,Coffee,B1,M,F1,False,3.06
2024-10-09,TXN000306,SKU049,Snacks 07,CUST0030,6.71,1,Snacks,B2,L,F2,False,4.03
2024-10-09,TXN000328,SKU000,Coffee 01,CUST0033,5.1,1,Coffee,B1,M,F1,False,3.06
2024-10-09,TXN000328,SKU003,Bakery 01,CUST0033,7.92,2,Bakery,B1,S,F4,False,4.75
2024-10-09,TXN000328,SKU036,Dairy 05,CUST0033,10.18,2,Dairy,B1,M,F1,False,6.11
2024-10-09,TXN000328,SKU001,Snacks 01,CUST0033,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-09,TXN000328,SKU007,Pet 01,CUST0033,12.11,2,Pet,B2,L,F4,False,7.27
2024-10-09,TXN000389,SKU001,Snacks 01,CUST0038,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-09,TXN000389,SKU002,Beverages 01,CUST0038,5.73,3,Beverages,B3,M,F3,False,3.44
2024-10-09,TXN000696,SKU004,Dairy 01,CUST0070,3.85,1,Dairy,B2,M,F1,False,2.31
2024-10-09,TXN000696,SKU000,Coffee 01,CUST0070,5.1,1,Coffee,B1,M,F1,False,3.06
2024-10-09,TXN000696,SKU003,Bakery 01,CUST0070,7.92,2,Bakery,B1,S,F4,False,4.75
2024-10-09,TXN000696,SKU010,Beverages 02,CUST0070,4.77,3,Beverages,B2,M,F3,False,2.86
2024-10-09,TXN000696,SKU006,Personal Care 01,CUST0070,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-10-09,TXN000855,SKU024,Coffee 04,CUST0086,6.91,1,Coffee,B1,S,F1,False,4.15
2024-10-09,TXN000855,SKU019,Bakery 03,CUST0086,6.44,1,Bakery,B2,L,F4,False,3.86
2024-10-09,TXN000855,SKU028,Dairy 04,CUST0086,5.79,3,Dairy,B2,M,F1,False,3.47
2024-10-09,TXN000860,SKU024,Coffee 04,CUST0087,6.91,3,Coffee,B1,S,F1,False,4.15
2024-10-09,TXN000860,SKU019,Bakery 03,CUST0087,6.44,3,Bakery,B2,L,F4,False,3.86
2024-10-09,TXN000860,SKU028,Dairy 04,CUST0087,5.79,1,Dairy,B2,M,F1,False,3.47
2024-10-09,TXN000860,SKU017,Snacks 03,CUST0087,6.17,1,Snacks,B3,M,F2,False,3.7
2024-10-09,TXN000943,SKU053,Household 07,CUST0094,4.18,1,Household,B3,M,F2,False,2.51
2024-10-09,TXN000943,SKU000,Coffee 01,CUST0094,5.1,2,Coffee,B1,M,F1,False,3.06
2024-10-09,TXN000943,SKU003,Bakery 01,CUST0094,7.92,1,Bakery,B1,S,F4,False,4.75
2024-10-09,TXN000943,SKU050,Beverages 07,CUST0094,6.6,2,Beverages,B3,M,F3,False,3.96
2024-10-09,TXN000943,SKU013,Household 02,CUST0094,5.73,1,Household,B2,M,F2,False,3.44
2024-10-09,TXN001132,SKU002,Beverages 01,CUST0115,5.73,3,Beverages,B3,M,F3,False,3.44
2024-10-09,TXN001132,SKU009,Snacks 02,CUST0115,3.57,2,Snacks,B1,M,F2,False,2.14
2024-10-09,TXN001132,SKU023,Pet 03,CUST0115,8.97,1,Pet,B3,S,F4,False,5.38
2024-10-09,TXN001132,SKU001,Snacks 01,CUST0115,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-09,TXN001132,SKU045,Household 06,CUST0115,4.68,1,Household,B1,M,F2,False,2.81
2024-10-09,TXN001132,SKU058,Beverages 08,CUST0115,4.61,2,Beverages,B2,L,F3,False,2.77
2024-10-10,TXN000056,SKU009,Snacks 02,CUST0004,3.57,1,Snacks,B1,M,F2,False,2.14
2024-10-10,TXN000056,SKU010,Beverages 02,CUST0004,4.77,2,Beverages,B2,M,F3,False,2.86
2024-10-10,TXN000056,SKU003,Bakery 01,CUST0004,7.92,3,Bakery,B1,S,F4,False,4.75
2024-10-10,TXN000255,SKU011,Bakery 02,CUST0024,10.55,3,Bakery,B3,S,F4,False,6.33
2024-10-10,TXN000255,SKU020,Dairy 03,CUST0024,17.08,3,Dairy,B3,S,F1,False,10.25
2024-10-10,TXN000255,SKU016,Coffee 03,CUST0024,10.8,2,Coffee,B2,L,F1,False,6.48
2024-10-10,TXN000255,SKU001,Snacks 01,CUST0024,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-10,TXN000283,SKU032,Coffee 05,CUST0027,10.67,2,Coffee,B3,S,F1,False,6.4
2024-10-10,TXN000283,SKU002,Beverages 01,CUST0027,5.73,3,Beverages,B3,M,F3,False,3.44
2024-10-10,TXN000283,SKU007,Pet 01,CUST0027,12.11,1,Pet,B2,L,F4,False,7.27
2024-10-10,TXN000283,SKU000,Coffee 01,CUST0027,5.1,1,Coffee,B1,M,F1,False,3.06
2024-10-10,TXN000283,SKU016,Coffee 03,CUST0027,10.8,3,Coffee,B2,L,F1,False,6.48
2024-10-10,TXN000286,SKU004,Dairy 01,CUST0028,3.85,2,Dairy,B2,M,F1,False,2.31
2024-10-10,TXN000286,SKU002,Beverages 01,CUST0028,5.73,3,Beverages,B3,M,F3,False,3.44
2024-10-10,TXN000299,SKU005,Household 01,CUST0030,5.37,1,Household,B3,L,F2,False,3.22
2024-10-10,TXN000299,SKU001,Snacks 01,CUST0030,8.26,2,Snacks,B2,L,F2,False,4.96
2024-10-10,TXN000299,SKU000,Coffee 01,CUST0030,5.1,1,Coffee,B1,M,F1,False,3.06
2024-10-10,TXN000350,SKU002,Beverages 01,CUST0034,5.73,3,Beverages,B3,M,F3,False,3.44
2024-10-10,TXN000350,SKU009,Snacks 02,CUST0034,3.57,3,Snacks,B1,M,F2,False,2.14
2024-10-10,TXN000350,SKU017,Snacks 03,CUST0034,6.17,1,Snacks,B3,M,F2,False,3.7
2024-10-10,TXN000426,SKU001,Snacks 01,CUST0042,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-10,TXN000426,SKU019,Bakery 03,CUST0042,6.44,1,Bakery,B2,L,F4,False,3.86
2024-10-10,TXN000426,SKU000,Coffee 01,CUST0042,5.1,2,Coffee,B1,M,F1,False,3.06
2024-10-10,TXN000426,SKU004,Dairy 01,CUST0042,3.85,2,Dairy,B2,M,F1,False,2.31
2024-10-10,TXN000427,SKU017,Snacks 03,CUST0042,6.17,3,Snacks,B3,M,F2,False,3.7
2024-10-10,TXN000427,SKU000,Coffee 01,CUST0042,5.1,1,Coffee,B1,M,F1,False,3.06
2024-10-10,TXN000558,SKU018,Beverages 03,CUST0055,6.03,3,Beverages,B1,M,F3,False,3.62
2024-10-10,TXN000558,SKU033,Snacks 05,CUST0055,6.13,2,Snacks,B1,S,F2,False,3.68
2024-10-10,TXN000558,SKU041,Snacks 06,CUST0055,6.25,2,Snacks,B3,L,F2,False,3.75
2024-10-10,TXN000558,SKU005,Household 01,CUST0055,5.37,1,Household,B3,L,F2,False,3.22
2024-10-10,TXN000558,SKU003,Bakery 01,CUST0055,7.92,2,Bakery,B1,S,F4,False,4.75
2024-10-10,TXN000558,SKU001,Snacks 01,CUST0055,8.26,3,Snacks,B2,L,F2,False,4.96
2024-10-10,TXN000577,SKU007,Pet 01,CUST0057,12.11,1,Pet,B2,L,F4,False,7.27
2024-10-10,TXN000577,SKU015,Pet 02,CUST0057,14.75,2,Pet,B1,M,F4,False,8.85
2024-10-10,TXN000577,SKU021,Household 03,CUST0057,5.84,3,Household,B1,S,F2,False,3.5
2024-10-10,TXN000622,SKU001,Snacks 01,CUST0062,8.26,3,Snacks,B2,L,F2,False,4.96
2024-10-10,TXN000622,SKU002,Beverages 01,CUST0062,5.73,2,Beverages,B3,M,F3,False,3.44
2024-10-10,TXN000622,SKU010,Beverages 02,CUST0062,4.77,1,Beverages,B2,M,F3,False,2.86
2024-10-10,TXN000785,SKU000,Coffee 01,CUST0079,5.1,3,Coffee,B1,M,F1,False,3.06
2024-10-10,TXN000785,SKU004,Dairy 01,CUST0079,3.85,2,Dairy,B2,M,F1,False,2.31
2024-10-10,TXN000785,SKU003,Bakery 01,CUST0079,7.92,1,Bakery,B1,S,F4,False,4.75
2024-10-10,TXN000785,SKU009,Snacks 02,CUST0079,3.57,3,Snacks,B1,M,F2,False,2.14
2024-10-10,TXN000785,SKU006,Personal Care 01,CUST0079,6.63,1,Personal Care,B1,S,F3,False,3.98
2024-10-10,TXN000875,SKU000,Coffee 01,CUST0087,5.1,1,Coffee,B1,M,F1,False,3.06
2024-10-10,TXN000875,SKU002,Beverages 01,CUST0087,5.73,1,Beverages,B3,M,F3,False,3.44
2024-10-10,TXN000875,SKU050,Beverages 07,CUST0087,6.6,1,Beverages,B3,M,F3,False,3.96
2024-10-10,TXN000875,SKU005,Household 01,CUST0087,5.37,1,Household,B3,L,F2,False,3.22
2024-10-10,TXN000875,SKU025,Snacks 04,CUST0087,6.63,2,Snacks,B2,M,F2,False,3.98
2024-10-10,TXN000983,SKU014,Personal Care 02,CUST0099,7.0,1,Personal Care,B3,M,F3,False,4.2
2024-10-10,TXN000983,SKU000,Coffee 01,CUST0099,5.1,3,Coffee,B1,M,F1,False,3.06
2024-10-10,TXN000983,SKU043,Bakery 06,CUST0099,8.09,2,Bakery,B2,L,F4,False,4.85
2024-10-10,TXN000983,SKU003,Bakery 01,CUST0099,7.92,2,Bakery,B1,S,F4,False,4.75
2024-10-10,TXN000983,SKU035,Bakery 05,CUST0099,7.37,2,Bakery,B3,S,F4,False,4.42
2024-10-10,TXN001142,SKU005,Household 01,CUST0117,5.37,2,Household,B3,L,F2,False,3.22
2024-10-10,TXN001142,SKU013,Household 02,CUST0117,5.73,1,Household,B2,M,F2,False,3.44
2024-10-11,TXN000369,SKU002,Beverages 01,CUST0036,5.73,3,Beverages,B3,M,F3,False,3.44
2024-10-11,TXN000369,SKU009,Snacks 02,CUST0036,3.57,1,Snacks,B1,M,F2,False,2.14
2024-10-11,TXN000463,SKU031,Pet 04,CUST0046,7.29,2,Pet,B2,S,F4,False,4.37
2024-10-11,TXN000463,SKU002,Beverages 01,CUST0046,5.73,2,Beverages,B3,M,F3,False,3.44
2024-10-11,TXN000463,SKU003,Bakery 01,CUST0046,7.92,3,Bakery,B1,S,F4,False,4.75
2024-10-11,TXN000463,SKU001,Snacks 01,CUST0046,8.26,2,Snacks,B2,L,F2,False,4.96
2024-10-11,TXN000864,SKU001,Snacks 01,CUST0087,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-11,TXN000864,SKU040,Coffee 06,CUST0087,2.41,3,Coffee,B2,S,F1,False,1.45
2024-10-11,TXN000864,SKU034,Beverages 05,CUST0087,13.18,1,Beverages,B2,M,F3,False,7.91
2024-10-11,TXN000864,SKU025,Snacks 04,CUST0087,6.63,3,Snacks,B2,M,F2,False,3.98
2024-10-11,TXN000864,SKU015,Pet 02,CUST0087,14.75,2,Pet,B1,M,F4,False,8.85
2024-10-11,TXN000864,SKU000,Coffee 01,CUST0087,5.1,3,Coffee,B1,M,F1,False,3.06
2024-10-11,TXN000889,SKU011,Bakery 02,CUST0088,10.55,3,Bakery,B3,S,F4,False,6.33
2024-10-11,TXN000889,SKU044,Dairy 06,CUST0088,25.4,3,Dairy,B3,M,F1,False,15.24
2024-10-11,TXN000889,SKU000,Coffee 01,CUST0088,5.1,2,Coffee,B1,M,F1,False,3.06
2024-10-11,TXN000889,SKU004,Dairy 01,CUST0088,3.85,2,Dairy,B2,M,F1,False,2.31
2024-10-11,TXN000985,SKU000,Coffee 01,CUST0099,5.1,2,Coffee,B1,M,F1,False,3.06
2024-10-11,TXN000985,SKU008,Coffee 02,CUST0099,13.87,3,Coffee,B3,M,F1,False,8.32
2024-10-11,TXN001032,SKU001,Snacks 01,CUST0105,8.26,3,Snacks,B2,L,F2,False,4.96
2024-10-11,TXN001032,SKU003,Bakery 01,CUST0105,7.92,2,Bakery,B1,S,F4,False,4.75
2024-10-11,TXN001032,SKU024,Coffee 04,CUST0105,6.91,3,Coffee,B1,S,F1,False,4.15
2024-10-12,TXN000146,SKU013,Household 02,CUST0012,5.73,1,Household,B2,M,F2,False,3.44
2024-10-12,TXN000146,SKU000,Coffee 01,CUST0012,5.1,2,Coffee,B1,M,F1,False,3.06
2024-10-12,TXN000159,SKU034,Beverages 05,CUST0015,13.18,3,Beverages,B2,M,F3,False,7.91
2024-10-12,TXN000159,SKU002,Beverages 01,CUST0015,5.73,3,Beverages,B3,M,F3,False,3.44
2024-10-12,TXN000159,SKU007,Pet 01,CUST0015,12.11,1,Pet,B2,L,F4,False,7.27
2024-10-12,TXN000159,SKU001,Snacks 01,CUST0015,8.26,2,Snacks,B2,L,F2,False,4.96
2024-10-12,TXN000410,SKU001,Snacks 01,CUST0039,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-12,TXN000410,SKU009,Snacks 02,CUST0039,3.57,1,Snacks,B1,M,F2,False,2.14
2024-10-12,TXN000410,SKU022,Personal Care 03,CUST0039,6.25,3,Personal Care,B2,M,F3,False,3.75
2024-10-12,TXN000410,SKU000,Coffee 01,CUST0039,5.1,1,Coffee,B1,M,F1,False,3.06
2024-10-12,TXN000535,SKU002,Beverages 01,CUST0054,5.73,3,Beverages,B3,M,F3,False,3.44
2024-10-12,TXN000535,SKU001,Snacks 01,CUST0054,8.26,2,Snacks,B2,L,F2,False,4.96
2024-10-12,TXN000535,SKU056,Coffee 08,CUST0054,4.14,1,Coffee,B3,L,F1,False,2.48
2024-10-12,TXN000535,SKU016,Coffee 03,CUST0054,10.8,1,Coffee,B2,L,F1,False,6.48
2024-10-12,TXN000579,SKU006,Personal Care 01,CUST0057,6.63,3,Personal Care,B1,S,F3,False,3.98
2024-10-12,TXN000579,SKU014,Personal Care 02,CUST0057,7.0,2,Personal Care,B3,M,F3,False,4.2
2024-10-12,TXN000579,SKU002,Beverages 01,CUST0057,5.73,2,Beverages,B3,M,F3,False,3.44
2024-10-12,TXN000579,SKU016,Coffee 03,CUST0057,10.8,1,Coffee,B2,L,F1,False,6.48
2024-10-12,TXN000895,SKU000,Coffee 01,CUST0089,5.1,3,Coffee,B1,M,F1,False,3.06
2024-10-12,TXN000895,SKU006,Personal Care 01,CUST0089,6.63,3,Personal Care,B1,S,F3,False,3.98
2024-10-12,TXN000895,SKU027,Bakery 04,CUST0089,7.34,2,Bakery,B1,L,F4,False,4.4
2024-10-12,TXN001073,SKU003,Bakery 01,CUST0108,7.92,2,Bakery,B1,S,F4,False,4.75
2024-10-12,TXN001073,SKU001,Snacks 01,CUST0108,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-12,TXN001073,SKU018,Beverages 03,CUST0108,6.03,1,Beverages,B1,M,F3,False,3.62
2024-10-12,TXN001073,SKU047,Pet 06,CUST0108,8.27,1,Pet,B3,M,F4,False,4.96
2024-10-12,TXN001073,SKU002,Beverages 01,CUST0108,5.73,3,Beverages,B3,M,F3,False,3.44
2024-10-12,TXN001073,SKU000,Coffee 01,CUST0108,5.1,3,Coffee,B1,M,F1,False,3.06
2024-10-12,TXN001131,SKU006,Personal Care 01,CUST0115,6.63,3,Personal Care,B1,S,F3,False,3.98
2024-10-12,TXN001131,SKU014,Personal Care 02,CUST0115,7.0,1,Personal Care,B3,M,F3,False,4.2
2024-10-12,TXN001131,SKU000,Coffee 01,CUST0115,5.1,3,Coffee,B1,M,F1,False,3.06
2024-10-13,TXN000195,SKU008,Coffee 02,CUST0019,13.87,3,Coffee,B3,M,F1,False,8.32
2024-10-13,TXN000195,SKU012,Dairy 02,CUST0019,2.47,1,Dairy,B1,S,F1,False,1.48
2024-10-13,TXN000195,SKU001,Snacks 01,CUST0019,8.26,1,Snacks,B2,L,F2,False,4.96
2024-10-13,TXN000195,SKU025,Snacks 04,CUST0019,6.63,3,Snacks,B2,M,F2,False,3.98
